date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days,units_sold_imputed,closing_stock_imputed,lead_time_assumed,avg_sold_7d,avg_sold_14d,avg_sold_28d,std_sold_28d,cv_sold_28d,trend_ratio,is_stockout_day,stockout_rate_28d,days_of_cover,cover_vs_leadtime
2026-01-24,SKU-1005,Pasta,96.0,0,1020.0,10,False,False,False,92.57142857142857,97.5,96.91666666666667,12.569516841278682,0.12969406886959947,0.9263759828448892,0,0.0,10.461538461538462,1.0461538461538462
2026-01-25,SKU-1005,Pasta,97.0,1098,2021.0,10,False,False,False,95.0,96.57142857142857,96.92,12.304877081872863,0.12695911145143277,0.9513590844062947,0,0.0,20.92751479289941,2.092751479289941
2026-01-26,SKU-1005,Pasta,103.0,0,1918.0,10,False,False,False,98.85714285714286,97.14285714285714,97.15384615384616,12.115089129485785,0.12470004646343245,1.013177159590044,0,0.0,19.744117647058825,1.9744117647058825
2026-01-27,SKU-1005,Pasta,107.0,0,1811.0,10,False,True,False,98.0,97.64285714285714,97.51851851851852,12.029995748993336,0.12336114136833273,0.9949238578680203,0,0.0,18.547183613752743,1.8547183613752742
2026-01-28,SKU-1005,Pasta,109.0,0,1702.0,10,False,False,False,100.14285714285714,97.21428571428571,97.92857142857143,12.002865619042108,0.12256755555549928,1.03698224852071,0,0.0,17.507714915503307,1.7507714915503307
2026-01-29,SKU-1005,Pasta,93.0,0,1609.0,10,False,False,False,100.14285714285714,95.85714285714286,98.28571428571429,11.6868306474429,0.11890670716875043,1.0454884414615957,0,0.0,16.785394932935915,1.6785394932935915
2026-01-30,SKU-1005,Pasta,92.0,0,1517.0,10,False,False,False,99.57142857142857,95.92857142857143,98.32142857142857,11.665249347015362,0.11864401805900114,1.0379746835443038,0,0.0,15.813849590469099,1.5813849590469098
2026-01-31,SKU-1005,Pasta,85.0,0,1432.0,10,False,False,False,98.0,95.28571428571429,97.60714285714286,11.851986193021688,0.12142539824537403,1.005128205128205,0,0.0,15.02848575712144,1.502848575712144
2026-02-01,SKU-1005,Pasta,85.0,0,1347.0,10,False,False,False,96.28571428571429,95.64285714285714,97.75,11.66706348531499,0.11935614818736563,0.9970414201183433,0,0.0,14.083644510828977,1.4083644510828977
2026-02-02,SKU-1005,Pasta,97.0,0,1250.0,10,False,False,False,95.42857142857143,97.14285714285714,97.35714285714286,11.493039071105043,0.11805029126593587,0.9823529411764707,0,0.0,12.86764705882353,1.286764705882353
2026-02-03,SKU-1005,Pasta,89.0,0,1161.0,10,False,False,False,92.85714285714286,95.42857142857143,96.96428571428571,11.586972706791732,0.11949732441626833,0.9509875640087784,0,0.0,12.166167664670658,1.2166167664670657
2026-02-04,SKU-1005,Pasta,100.0,0,1061.0,10,False,False,False,91.57142857142857,95.85714285714286,96.21428571428571,10.612212192518937,0.11029767683390136,0.9419544452608376,0,0.0,11.068554396423249,1.106855439642325
2026-02-05,SKU-1005,Pasta,105.0,0,956.0,10,False,False,False,93.28571428571429,96.71428571428571,96.25,10.641028215425493,0.110556137303122,0.9731743666169896,0,0.0,9.884785819793207,0.9884785819793207
2026-02-06,SKU-1005,Pasta,100.0,0,856.0,10,False,False,False,94.42857142857143,97.0,96.46428571428571,10.654444883108447,0.11044963225732563,0.9843633655994043,0,0.0,8.824742268041238,0.8824742268041238
2026-02-07,SKU-1005,Pasta,130.0,1002,1728.0,10,False,False,False,100.85714285714286,99.42857142857143,98.46428571428571,11.503565124865013,0.11682982353870888,1.0584707646176912,0,0.0,17.379310344827587,1.7379310344827588
2026-02-08,SKU-1005,Pasta,77.0,0,1651.0,10,False,False,False,99.71428571428571,98.0,97.28571428571429,11.95936683217197,0.12293034922937413,1.042569081404033,0,0.0,16.846938775510203,1.6846938775510203
2026-02-09,SKU-1005,Pasta,94.0,0,1557.0,10,False,False,False,99.28571428571429,97.35714285714286,97.25,11.967935556372346,0.12306360469277476,1.022058823529412,0,0.0,15.99266324284666,1.599266324284666
2026-02-10,SKU-1005,Pasta,94.0,0,1463.0,10,False,False,False,100.0,96.42857142857143,97.03571428571429,11.970587852940788,0.12336270146571293,1.0479041916167664,0,0.0,15.171851851851851,1.5171851851851852
2026-02-11,SKU-1005,Pasta,98.0,0,1365.0,10,False,False,False,99.71428571428571,95.64285714285714,96.42857142857143,11.445292001286337,0.11869191705037682,1.0402384500745154,0,0.0,14.271844660194175,1.4271844660194175
2026-02-12,SKU-1005,Pasta,104.0,0,1261.0,10,False,False,False,99.57142857142857,96.42857142857143,96.14285714285714,11.137904203794808,0.11584744342728627,1.0295420974889218,0,0.0,13.077037037037037,1.3077037037037038
2026-02-13,SKU-1005,Pasta,90.0,0,1171.0,10,False,False,False,98.14285714285714,96.28571428571429,96.10714285714286,11.156593419121121,0.11608495568019003,1.011782032400589,0,0.0,12.161721068249257,1.2161721068249256
2026-02-14,SKU-1005,Pasta,92.0,0,1079.0,10,False,False,False,92.71428571428571,96.78571428571429,96.03571428571429,11.176967530354698,0.11638344769428469,0.932471264367816,0,0.0,11.148339483394833,1.1148339483394833
2026-02-15,SKU-1005,Pasta,105.0,0,974.0,10,False,False,False,96.71428571428571,98.21428571428571,96.92857142857143,10.842059977248999,0.11185618252136034,0.9868804664723031,0,0.0,9.91709090909091,0.9917090909090909
2026-02-16,SKU-1005,Pasta,96.0,0,878.0,10,False,False,False,97.0,98.14285714285714,97.64285714285714,10.041448492657214,0.10283853613547989,0.9963316214233309,0,0.0,8.946142649199418,0.8946142649199418
2026-02-17,SKU-1005,Pasta,105.0,0,773.0,10,False,False,False,98.57142857142857,99.28571428571429,97.35714285714286,9.69617826856917,0.09959390738075449,1.0222222222222221,0,0.0,7.785611510791367,0.7785611510791367
2026-02-18,SKU-1005,Pasta,94.0,1344,2023.0,10,False,False,False,98.0,98.85714285714286,97.35714285714286,9.69617826856917,0.09959390738075449,1.0246452576549665,0,0.0,20.46387283236994,2.046387283236994
2026-02-19,SKU-1005,Pasta,111.0,0,1912.0,10,False,True,False,99.0,99.28571428571429,98.0,9.98888270918113,0.10192737458348092,1.0266666666666666,0,0.0,19.25755395683453,1.9257553956834532
2026-02-20,SKU-1005,Pasta,88.0,0,1824.0,10,False,False,False,98.71428571428571,98.42857142857143,97.71428571428571,10.161135627904848,0.10398823011013734,1.0252225519287832,0,0.0,18.531204644412192,1.8531204644412191
2026-02-21,SKU-1005,Pasta,88.0,0,1736.0,10,False,False,False,98.14285714285714,95.42857142857143,97.42857142857143,10.322318758412013,0.10594755323883298,1.014022140221402,0,0.0,18.191616766467064,1.8191616766467065
2026-02-22,SKU-1005,Pasta,98.0,0,1638.0,10,False,False,False,97.14285714285714,96.92857142857143,97.46428571428571,10.32251097380055,0.10591070255273559,0.9890909090909091,0,0.0,16.899042004421517,1.6899042004421516
2026-02-23,SKU-1005,Pasta,95.0,0,1543.0,10,False,False,False,97.0,97.0,97.17857142857143,10.274216457206057,0.10572512341116119,0.9883551673944687,0,0.0,15.907216494845361,1.5907216494845362
2026-02-24,SKU-1005,Pasta,104.0,0,1439.0,10,False,False,False,96.85714285714286,97.71428571428571,97.07142857142857,10.183241757830004,0.10490462443680652,0.9755395683453237,0,0.0,14.726608187134504,1.4726608187134504
2026-02-25,SKU-1005,Pasta,70.0,0,1369.0,10,False,False,False,93.42857142857143,95.71428571428571,95.67857142857143,11.115733165631669,0.11617787556464604,0.9450867052023121,0,0.0,14.302985074626866,1.4302985074626866
2026-02-26,SKU-1005,Pasta,105.0,0,1264.0,10,False,False,False,92.57142857142857,95.78571428571429,96.10714285714286,11.23928060738002,0.11694532032948368,0.9323741007194244,0,0.0,13.196122296793437,1.3196122296793438
2026-02-27,SKU-1005,Pasta,110.0,1095,2249.0,10,False,False,False,95.71428571428571,97.21428571428571,96.75,11.507244095206579,0.11893792346466749,0.9724238026124817,0,0.0,23.13445995591477,2.313445995591477
2026-02-28,SKU-1005,Pasta,81.0,0,2168.0,10,False,False,False,94.71428571428571,96.42857142857143,96.60714285714286,11.682019376784853,0.12092293624768054,0.9925149700598802,0,0.0,22.48296296296296,2.2482962962962962
2026-03-01,SKU-1005,Pasta,109.0,0,2059.0,10,False,False,False,96.28571428571429,96.71428571428571,97.46428571428571,11.679301548298367,0.11983160254758311,0.993367722918202,0,0.0,21.289512555391433,2.1289512555391434
2026-03-02,SKU-1005,Pasta,109.0,0,1950.0,10,False,False,False,98.28571428571429,97.64285714285714,97.89285714285714,11.88007758334277,0.12135796144968901,1.0132547864506627,0,0.0,19.970738844184346,1.9970738844184346
2026-03-03,SKU-1005,Pasta,90.0,0,1860.0,10,False,False,False,96.28571428571429,96.57142857142857,97.92857142857143,11.853827546966738,0.1210456496407982,0.9853801169590645,0,0.0,19.2603550295858,1.9260355029585798
2026-03-04,SKU-1005,Pasta,118.0,0,1742.0,10,False,False,False,103.14285714285714,98.28571428571429,98.57142857142857,12.443735807488073,0.12624079804698046,1.0776119402985076,0,0.0,17.723837209302324,1.7723837209302324
2026-03-05,SKU-1005,Pasta,97.0,0,1645.0,10,False,False,False,102.0,97.28571428571429,98.28571428571429,12.38235645274159,0.1259832778621964,1.064876957494407,0,0.0,16.908957415565343,1.6908957415565342
2026-03-06,SKU-1005,Pasta,74.0,0,1571.0,10,False,False,False,96.85714285714286,96.28571428571429,97.35714285714286,13.197121699977655,0.13555370785010062,0.9963262307127113,0,0.0,16.316023738872403,1.6316023738872403
2026-03-07,SKU-1005,Pasta,90.0,0,1481.0,10,False,False,False,98.14285714285714,96.42857142857143,95.92857142857143,11.601176732870742,0.1209355727923979,1.0177777777777777,0,0.0,15.358518518518519,1.5358518518518518
2026-03-08,SKU-1005,Pasta,101.0,0,1380.0,10,False,False,False,97.0,96.64285714285714,96.78571428571429,11.023063843956292,0.11389143455010191,1.0029542097488922,0,0.0,14.279379157427938,1.4279379157427938
2026-03-09,SKU-1005,Pasta,98.0,0,1282.0,10,False,False,False,95.42857142857143,96.85714285714286,96.92857142857143,11.011537960428969,0.11360466576713749,0.9773226042428677,0,0.0,13.23598820058997,1.323598820058997
2026-03-10,SKU-1005,Pasta,105.0,0,1177.0,10,False,False,False,97.57142857142857,96.92857142857143,97.32142857142857,11.099060926004208,0.11404539667086892,1.0103550295857988,0,0.0,12.142962417096536,1.2142962417096537
2026-03-11,SKU-1005,Pasta,118.0,1399,2458.0,10,False,False,False,97.57142857142857,100.35714285714286,98.03571428571429,11.767759290967787,0.12003543174757669,0.9927325581395348,0,0.0,24.492526690391458,2.449252669039146
2026-03-12,SKU-1005,Pasta,98.0,0,2360.0,10,False,False,False,97.71428571428571,99.85714285714286,97.82142857142857,11.709614825649874,0.11970398507418638,1.0044052863436121,0,0.0,23.633762517882687,2.3633762517882686
2026-03-13,SKU-1005,Pasta,95.0,0,2265.0,10,False,False,False,100.71428571428571,98.78571428571429,98.0,11.623730516108461,0.11860949506233123,1.045994065281899,0,0.0,22.928416485900215,2.2928416485900214
2026-03-14,SKU-1005,Pasta,105.0,0,2160.0,10,False,False,False,102.85714285714286,100.5,98.46428571428571,11.634820480740025,0.11816284855303617,1.0666666666666667,0,0.0,21.492537313432837,2.1492537313432836
2026-03-15,SKU-1005,Pasta,97.0,0,2063.0,10,False,False,False,102.28571428571429,99.64285714285714,98.17857142857143,11.566405925426704,0.11780988210692896,1.058388765705839,0,0.0,20.70394265232975,2.070394265232975
2026-03-16,SKU-1005,Pasta,99.0,0,1964.0,10,False,False,False,102.42857142857143,98.92857142857143,98.28571428571429,11.55937055462137,0.1176098748289965,1.0575221238938053,0,0.0,19.852707581227435,1.9852707581227436
2026-03-17,SKU-1005,Pasta,88.0,0,1876.0,10,False,False,False,100.0,98.78571428571429,97.67857142857143,11.639821722666102,0.11916453683168221,1.0316875460574797,0,0.0,18.990600144613158,1.8990600144613157
2026-03-18,SKU-1005,Pasta,82.0,0,1794.0,10,False,False,False,94.85714285714286,96.21428571428571,97.25,11.995755422154458,0.12334967015068851,0.9451957295373665,0,0.0,18.645879732739424,1.8645879732739423
2026-03-19,SKU-1005,Pasta,90.0,0,1704.0,10,False,False,False,93.71428571428571,95.71428571428571,96.5,11.758369753467495,0.12184839122764243,0.938483547925608,0,0.0,17.802985074626868,1.7802985074626867
2026-03-20,SKU-1005,Pasta,84.0,0,1605.0,10,True,False,False,92.14285714285714,96.42857142857143,96.35714285714286,11.88903723390613,0.12338511584483752,0.932754880694143,0,0.0,16.644444444444446,1.6644444444444446
2026-03-21,SKU-1005,Pasta,77.0,0,1528.0,10,False,False,False,88.14285714285714,95.5,95.96428571428571,12.348285659562574,0.1286758460989029,0.8770433546552949,0,0.0,16.0,1.6
2026-03-22,SKU-1005,Pasta,90.0,0,1438.0,10,False,False,False,87.14285714285714,94.71428571428571,95.67857142857143,12.391913645983973,0.12951608140632745,0.8745519713261649,0,0.0,15.182503770739066,1.5182503770739066
2026-03-23,SKU-1005,Pasta,111.0,0,1327.0,10,False,False,False,88.85714285714286,95.64285714285714,96.25,12.723920313651295,0.13219657468728618,0.8981949458483754,0,0.0,13.874533233756535,1.3874533233756536
2026-03-24,SKU-1005,Pasta,85.0,0,1242.0,10,False,False,False,88.42857142857143,94.21428571428571,95.57142857142857,12.801702929048068,0.13394905904833554,0.8951554591467823,0,0.0,13.182714177407128,1.3182714177407129
2026-03-25,SKU-1005,Pasta,71.0,0,1171.0,10,False,False,False,86.85714285714286,90.85714285714286,95.60714285714286,12.72890931207903,0.1331376394240616,0.9027468448403861,0,0.0,12.888364779874212,1.2888364779874213
2026-03-26,SKU-1005,Pasta,91.0,1452,2532.0,10,False,False,False,87.0,90.35714285714286,95.10714285714286,12.620792032768449,0.13270077991645382,0.908955223880597,0,0.0,28.022134387351777,2.8022134387351776
2026-03-27,SKU-1005,Pasta,71.0,0,2461.0,10,False,False,False,85.14285714285714,88.64285714285714,93.71428571428571,13.060704827152732,0.13936727711900782,0.882962962962963,0,0.0,27.763094278807415,2.7763094278807414
2026-03-28,SKU-1005,Pasta,90.0,0,2371.0,10,False,False,False,87.0,87.57142857142857,94.03571428571429,12.845181090536533,0.13659896336309263,0.9109947643979057,0,0.0,27.075040783034257,2.7075040783034257
2026-03-29,SKU-1005,Pasta,86.0,0,2285.0,10,False,False,False,86.42857142857143,86.78571428571429,93.21428571428571,12.585580058019792,0.13501771709753035,0.9125188536953244,0,0.0,26.32921810699588,2.632921810699588
2026-03-30,SKU-1005,Pasta,115.0,0,2170.0,10,False,False,False,87.0,87.92857142857143,93.42857142857143,12.911173947337739,0.1381929933201287,0.9096340552651233,0,0.0,24.679122664500404,2.4679122664500404
2026-03-31,SKU-1005,Pasta,107.0,0,2063.0,10,False,False,False,90.14285714285714,89.28571428571429,94.03571428571429,13.141627789295399,0.1397514538930008,0.9567854435178166,0,0.0,23.1056,2.3105599999999997
2026-04-01,SKU-1005,Pasta,105.0,0,1958.0,10,False,False,False,95.0,90.92857142857143,93.57142857142857,12.476432809957169,0.1333359231598476,1.0455974842767295,0,0.0,21.53338570306363,2.1533385703063628
2026-04-02,SKU-1005,Pasta,105.0,0,1853.0,10,False,False,False,97.0,92.0,93.85714285714286,12.648274031615385,0.1347609105347149,1.0735177865612648,0,0.0,20.141304347826086,2.014130434782609
2026-04-03,SKU-1005,Pasta,98.0,0,1755.0,10,False,False,False,100.85714285714286,93.0,94.71428571428571,12.051915916097215,0.12724496442334918,1.137792103142627,0,0.0,18.870967741935484,1.8870967741935485
2026-04-04,SKU-1005,Pasta,94.0,0,1661.0,10,False,False,False,101.42857142857143,94.21428571428571,94.85714285714286,12.017623742790441,0.12669181656556186,1.1582381729200653,0,0.0,17.630022744503414,1.7630022744503413
2026-04-05,SKU-1005,Pasta,80.0,0,1581.0,10,False,False,False,100.57142857142857,93.5,94.10714285714286,12.272641315858824,0.13041136882127022,1.1588477366255143,0,0.0,16.90909090909091,1.690909090909091
2026-04-06,SKU-1005,Pasta,78.0,0,1503.0,10,False,False,False,95.28571428571429,91.14285714285714,93.39285714285714,12.614921457791306,0.13507372880235433,1.0836718115353372,0,0.0,16.49059561128527,1.6490595611285268
2026-04-07,SKU-1005,Pasta,97.0,0,1406.0,10,False,False,False,93.85714285714286,92.0,93.10714285714286,12.431558663082072,0.13351885023640123,1.0512,0,0.0,15.282608695652174,1.5282608695652173
2026-04-08,SKU-1005,Pasta,99.0,0,1307.0,10,False,False,False,93.0,94.0,92.42857142857143,11.506611855890357,0.12449193661705177,1.0227808326787118,0,0.0,13.904255319148936,1.3904255319148935
2026-04-09,SKU-1005,Pasta,101.0,0,1206.0,10,False,False,False,92.42857142857143,94.71428571428571,92.53571428571429,11.574179893696154,0.1250779764660333,1.0046583850931676,0,0.0,12.733031674208146,1.2733031674208146
2026-04-10,SKU-1005,Pasta,104.0,1428,2530.0,10,False,False,False,93.28571428571429,97.07142857142857,92.85714285714286,11.768489898765882,0.12673758352517103,1.0030721966205838,0,0.0,26.06328182487123,2.6063281824871227
2026-04-11,SKU-1005,Pasta,103.0,0,2427.0,10,False,False,False,94.57142857142857,98.0,92.78571428571429,11.697917329220186,0.12607455166211132,1.0037907505686126,0,0.0,24.76530612244898,2.476530612244898
2026-04-12,SKU-1005,Pasta,105.0,0,2322.0,10,False,False,False,98.14285714285714,99.35714285714286,93.07142857142857,11.90060244795778,0.12786526037713655,1.0496562261268143,0,0.0,23.37023723939612,2.3370237239396117
2026-04-13,SKU-1005,Pasta,113.0,0,2209.0,10,False,False,False,103.14285714285714,99.21428571428571,93.57142857142857,12.440759091489829,0.13295467731363175,1.1316614420062696,0,0.0,22.26493880489561,2.226493880489561
2026-04-14,SKU-1005,Pasta,96.0,0,2113.0,10,False,False,False,103.0,98.42857142857143,93.85714285714286,12.399863457176204,0.1321142225269915,1.1195652173913044,0,0.0,21.46734397677794,2.146734397677794
2026-04-15,SKU-1005,Pasta,100.0,0,2013.0,10,False,False,False,103.14285714285714,98.07142857142857,94.5,12.227776515725113,0.12939446048386363,1.0972644376899696,0,0.0,20.52585579024035,2.052585579024035
2026-04-16,SKU-1005,Pasta,112.0,0,1901.0,10,False,False,False,104.71428571428571,98.57142857142857,95.28571428571429,12.628178786780758,0.13252961245497047,1.105580693815988,0,0.0,19.285507246376813,1.9285507246376814
2026-04-17,SKU-1005,Pasta,117.0,0,1784.0,10,False,False,False,106.57142857142857,99.92857142857143,96.46428571428571,13.068146579620807,0.13547134551254447,1.0978660779985283,0,0.0,17.852751965689777,1.7852751965689777
2026-04-18,SKU-1005,Pasta,63.0,0,1721.0,10,False,False,False,100.85714285714286,97.71428571428571,95.96428571428571,14.069884157719288,0.1466158378921251,1.0291545189504374,0,0.0,17.612573099415204,1.7612573099415205
2026-04-19,SKU-1005,Pasta,106.0,0,1615.0,10,False,False,False,101.0,99.57142857142857,96.53571428571429,14.143398258046552,0.14650948990947224,1.0165348670021568,0,0.0,16.21951219512195,1.621951219512195
2026-04-20,SKU-1005,Pasta,89.0,0,1526.0,10,False,False,False,97.57142857142857,100.35714285714286,95.75,13.919410907075054,0.14537243767180213,0.9834413246940246,0,0.0,15.205693950177935,1.5205693950177934
2026-04-21,SKU-1005,Pasta,116.0,0,1410.0,10,False,False,False,100.42857142857143,101.71428571428571,96.85714285714286,14.26135489307532,0.14724112721464194,1.0203193033381712,0,0.0,13.862359550561798,1.3862359550561798
2026-04-22,SKU-1005,Pasta,97.0,0,1313.0,10,False,False,False,100.0,101.57142857142857,97.78571428571429,13.331547499452517,0.13633430605722077,1.0196649672250546,0,0.0,12.926863572433193,1.2926863572433194
2026-04-23,SKU-1005,Pasta,113.0,0,1200.0,10,False,False,False,100.14285714285714,102.42857142857143,98.57142857142857,13.563099644169538,0.1375966630567924,1.0159420289855072,0,0.0,11.715481171548117,1.1715481171548117
2026-04-24,SKU-1005,Pasta,104.0,1142,2238.0,10,False,False,False,98.28571428571429,102.42857142857143,99.75,12.46810746279096,0.12499355852422014,0.9835596854896355,0,0.0,21.849372384937237,2.1849372384937236
2026-04-25,SKU-1005,Pasta,67.0,0,2171.0,10,False,False,False,98.85714285714286,99.85714285714286,98.92857142857143,13.818743501406772,0.13968404983371466,1.0116959064327486,0,0.0,21.741058655221746,2.1741058655221748
2026-04-26,SKU-1005,Pasta,103.0,0,2068.0,10,False,False,False,98.42857142857143,99.71428571428571,99.53571428571429,13.601421883342827,0.13664865903609585,0.9885222381635581,0,0.0,20.73925501432665,2.0739255014326647
2026-04-27,SKU-1005,Pasta,188.0,0,1880.0,10,False,False,False,112.57142857142857,105.07142857142857,102.14285714285714,21.42292694619012,0.20973494912353965,1.1217081850533808,0,0.0,17.89259007477906,1.7892590074779062
2026-04-28,SKU-1005,Pasta,99.0,0,1781.0,10,False,False,False,110.14285714285714,105.28571428571429,101.85714285714286,21.409091675015222,0.21018743579958843,1.0828651685393258,0,0.0,16.91587516960651,1.6915875169606511
2026-04-29,SKU-1005,Pasta,108.0,0,1673.0,10,False,False,False,111.71428571428571,105.85714285714286,101.96428571428571,21.432896388940236,0.21020003463759251,1.09985935302391,0,0.0,15.804318488529015,1.5804318488529014
2026-04-30,SKU-1005,Pasta,95.0,0,1578.0,10,False,False,False,109.14285714285714,104.64285714285714,101.60714285714286,21.463732176436572,0.2112423553392703,1.0655509065550905,0,0.0,15.079863481228669,1.5079863481228668
2026-05-01,SKU-1005,Pasta,73.0,0,1505.0,10,False,False,False,104.71428571428571,101.5,100.71428571428571,22.129010861155127,0.2197206752171431,1.02231520223152,0,0.0,14.827586206896552,1.4827586206896552
2026-05-02,SKU-1005,Pasta,233.0,0,1272.0,10,False,False,False,128.42857142857142,113.64285714285714,105.67857142857143,33.325614185586446,0.31534883311808737,1.2861230329041486,0,0.0,11.192960402262727,1.1192960402262728
2026-05-03,SKU-1005,Pasta,91.0,0,1181.0,10,False,False,False,126.71428571428571,112.57142857142857,106.07142857142857,33.07559083364511,0.3118237519670246,1.2707736389684814,0,0.0,10.491116751269036,1.0491116751269036
2026-05-04,SKU-1005,Pasta,90.0,1437,2528.0,10,False,False,False,112.71428571428571,112.64285714285714,106.5,32.7747644565935,0.30774426719806103,1.0727396329027872,0,0.0,22.4426125554851,2.2442612555485097
2026-05-05,SKU-1005,Pasta,110.0,0,2418.0,10,False,False,False,114.28571428571429,112.21428571428571,106.96428571428571,32.72724784216893,0.30596425361627044,1.0854816824966078,0,0.0,21.548058561425844,2.1548058561425845
2026-05-06,SKU-1005,Pasta,78.0,0,2340.0,10,False,False,False,110.0,110.85714285714286,106.21428571428571,33.1543608023385,0.31214596585927307,1.039136302294197,0,0.0,21.10824742268041,2.110824742268041
2026-05-07,SKU-1005,Pasta,91.0,0,2249.0,10,False,False,False,109.42857142857143,109.28571428571429,105.85714285714286,33.26628176766231,0.314256372973868,1.0457337883959046,0,0.0,20.57908496732026,2.057908496732026
2026-05-08,SKU-1005,Pasta,85.0,0,2164.0,10,False,False,False,111.14285714285714,107.92857142857143,105.17857142857143,33.49853901892015,0.31849205179278917,1.0950035186488387,0,0.0,20.050297816015885,2.0050297816015883
2026-05-09,SKU-1005,Pasta,97.0,0,2067.0,10,False,False,False,91.71428571428571,110.07142857142857,104.96428571428571,33.53216492647148,0.3194626124332091,0.8070395977372722,0,0.0,18.778715120051913,1.8778715120051914
2026-05-10,SKU-1005,Pasta,87.0,0,1980.0,10,False,False,False,91.14285714285714,108.92857142857143,104.32142857142857,33.7035590728916,0.32307417118827964,0.8096446700507614,0,0.0,18.17704918032787,1.817704918032787
2026-05-11,SKU-1005,Pasta,65.0,0,1915.0,10,False,False,False,87.57142857142857,100.14285714285714,102.60714285714286,34.45806822223882,0.3358252385042419,0.777425491439442,0,0.0,19.122681883024253,1.9122681883024253
2026-05-12,SKU-1005,Pasta,97.0,0,1818.0,10,False,False,False,85.71428571428571,100.0,102.64285714285714,34.45148417564563,0.3356442438824209,0.7638446849140674,0,0.0,18.18,1.818
2026-05-13,SKU-1005,Pasta,100.0,0,1701.0,10,True,False,False,88.85714285714286,99.42857142857143,102.64285714285714,34.45148417564563,0.3356442438824209,0.8015463917525774,0,0.0,17.107758620689655,1.7107758620689655
2026-05-14,SKU-1005,Pasta,102.0,0,1599.0,10,False,False,False,90.42857142857143,99.92857142857143,102.28571428571429,34.40268846391184,0.3363391330270711,0.8274509803921568,0,0.0,16.00142959256612,1.6001429592566119
2026-05-15,SKU-1005,Pasta,81.0,0,1518.0,10,False,False,False,89.85714285714286,100.5,101.0,34.50496475280901,0.3416333143842476,0.8325612177365983,0,0.0,15.104477611940299,1.51044776119403
2026-05-16,SKU-1005,Pasta,72.0,0,1446.0,10,False,False,False,86.28571428571429,89.0,101.32142857142857,34.1782403935913,0.33732489637665014,0.7839065541855939,0,0.0,16.247191011235955,1.6247191011235955
2026-05-17,SKU-1005,Pasta,81.0,0,1365.0,10,False,False,False,85.42857142857143,88.28571428571429,100.42857142857143,34.377456622174996,0.3423075339334637,0.7842622950819672,0,0.0,15.461165048543688,1.5461165048543688
2026-05-18,SKU-1005,Pasta,102.0,0,1263.0,10,False,False,False,90.71428571428571,89.14285714285714,100.89285714285714,34.30510089024585,0.3400151592661536,0.905848787446505,0,0.0,14.168269230769232,1.4168269230769233
2026-05-19,SKU-1005,Pasta,90.0,0,1173.0,10,False,False,False,89.71428571428571,87.71428571428571,99.96428571428571,34.232843383767666,0.34245073767255974,0.8971428571428571,0,0.0,13.372964169381108,1.3372964169381107
2026-05-20,SKU-1005,Pasta,93.0,0,1080.0,10,False,False,False,88.71428571428571,88.78571428571429,99.82142857142857,34.25401146708661,0.3431528876845886,0.8922413793103448,0,0.0,12.164119066773933,1.2164119066773933
2026-05-21,SKU-1005,Pasta,86.0,0,994.0,10,False,False,False,86.42857142857143,88.42857142857143,98.85714285714286,34.24931930733621,0.3464526519528229,0.864903502501787,0,0.0,11.24071082390953,1.124071082390953
2026-05-22,SKU-1005,Pasta,89.0,0,905.0,10,False,False,False,87.57142857142857,88.71428571428571,98.32142857142857,34.283192698278576,0.3486848512719942,0.8713574982231699,0,0.0,10.201288244766506,1.0201288244766507
2026-05-23,SKU-1005,Pasta,97.0,0,808.0,10,False,False,False,91.14285714285714,88.71428571428571,99.39285714285714,33.732432229635975,0.3393848733129024,1.0240770465489566,0,0.0,9.107890499194848,0.9107890499194848
2026-05-24,SKU-1005,Pasta,108.0,0,700.0,10,False,False,False,95.0,90.21428571428571,99.57142857142857,33.76545305642765,0.3391078499210812,1.076051779935275,0,0.0,7.759303246239114,0.7759303246239113
2026-05-25,SKU-1005,Pasta,94.0,0,597.0,10,True,False,False,93.85714285714286,92.28571428571429,96.21428571428571,28.98193197411761,0.3012227525149566,1.0528846153846154,0,0.0,6.469040247678018,0.6469040247678018
2026-05-26,SKU-1005,Pasta,80.0,0,517.0,10,False,False,False,92.42857142857143,91.07142857142857,95.53571428571429,29.136310733766603,0.30497820581138874,1.0537459283387622,0,0.0,5.676862745098039,0.5676862745098039
2026-05-27,SKU-1005,Pasta,91.0,0,426.0,10,False,False,False,92.14285714285714,90.42857142857143,94.92857142857143,29.043936794970897,0.3059556923473232,1.0378117457763474,0,0.0,4.710900473933649,0.4710900473933649
2026-05-28,SKU-1005,Pasta,91.0,0,335.0,10,False,False,False,92.85714285714286,89.64285714285714,94.78571428571429,29.05340821832318,0.3065167408112468,1.050080775444265,0,0.0,3.7370517928286855,0.37370517928286856
2026-05-29,SKU-1005,Pasta,101.0,0,234.0,10,False,False,False,94.57142857142857,91.07142857142857,95.78571428571429,28.756135761178754,0.3002131995947073,1.066022544283414,0,0.0,2.5694117647058823,0.25694117647058823
2026-05-30,SKU-1005,Pasta,93.0,0,141.0,10,False,False,False,94.0,92.57142857142857,90.78571428571429,10.195704043977573,0.11230515862760504,1.0595813204508857,0,0.0,1.5231481481481481,0.15231481481481482
